Post Date;Value Date;Branch;Journal No.;Description;Debit;Credit
02/06/18 18.03.58;02/06/18 18.03.58;767;157591;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301524 CIKUNIR 2;0;1,879,000.00
02/06/18 18.03.58;02/06/18 18.03.58;767;157598;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301512 GEDONG 1;0;296,500.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157640;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301525 CIKUNIR 4;0;560,000.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157642;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301513 KP RAMBUTAN;0;329,000.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157667;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301514 PS REBO;0;2,183,500.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157698;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301515 DUKUH 1;0;1,249,000.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157718;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301516 DUKUH 3;0;912,000.00
02/06/18 18.03.59;02/06/18 18.03.59;767;157745;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301517 BMB APUS 2;0;342,000.00
03/06/18 03.59.57;03/06/18 03.59.57;767;249727;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301518 BMB APUS 1;0;701,500.00
03/06/18 03.59.58;03/06/18 03.59.58;767;249799;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301519 SETU;0;171,000.00
03/06/18 04.00.00;03/06/18 04.00.00;767;250055;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301520 JATIWARNA 2;0;1,168,500.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250121;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301521 JATIWARNA 1;0;380,000.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250145;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301534 LT AGUNG 3;0;237,500.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250150;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301522 JATIASIH 2;0;1,085,000.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250151;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301510 LT AGUNG 1;0;1,406,000.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250186;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301523 JATIASIH 1;0;790,500.00
03/06/18 04.00.01;03/06/18 04.00.01;767;250189;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301511 GEDONG 2;0;638,500.00
03/06/18 04.00.02;03/06/18 04.00.02;767;250229;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301524 CIKUNIR 2;0;2,701,000.00
03/06/18 04.00.02;03/06/18 04.00.02;767;250230;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301512 GEDONG 1;0;636,500.00
03/06/18 04.00.02;03/06/18 04.00.02;767;250275;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301525 CIKUNIR 4;0;1,512,000.00
03/06/18 04.00.02;03/06/18 04.00.02;767;250279;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301513 KP RAMBUTAN;0;427,500.00
03/06/18 04.00.02;03/06/18 04.00.02;767;250314;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301514 PS REBO;0;3,389,500.00
03/06/18 04.00.03;03/06/18 04.00.03;767;250355;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301515 DUKUH 1;0;1,589,000.00
03/06/18 04.00.03;03/06/18 04.00.03;767;250403;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301516 DUKUH 3;0;1,877,000.00
03/06/18 04.00.03;03/06/18 04.00.03;767;250454;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301517 BMB APUS 2;0;418,000.00
03/06/18 05.57.56;03/06/18 05.57.56;767;679215;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301524 CIKUNIR 2;0;89,000.00
03/06/18 12.01.56;03/06/18 12.01.56;767;202809;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301518 BMB APUS 1;0;266,000.00
03/06/18 12.01.56;03/06/18 12.01.56;767;202834;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301516 DUKUH 3;0;208,000.00
03/06/18 12.01.56;03/06/18 12.01.56;767;202882;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301519 SETU;0;38,000.00
03/06/18 12.01.56;03/06/18 12.01.56;767;202885;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301517 BMB APUS 2;0;47,500.00
03/06/18 12.01.57;03/06/18 12.01.57;767;202938;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301518 BMB APUS 1;0;123,500.00
03/06/18 12.01.57;03/06/18 12.01.57;767;202994;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301519 SETU;0;19,000.00
03/06/18 12.01.57;03/06/18 12.01.57;767;203116;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301521 JATIWARNA 1;0;38,000.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203184;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301520 JATIWARNA 2;0;256,500.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203241;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301521 JATIWARNA 1;0;161,500.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203243;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301521 JATIWARNA 1;0;95,000.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203274;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301534 LT AGUNG 3;0;38,000.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203275;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301522 JATIASIH 2;0;313,500.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203277;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301510 LT AGUNG 1;0;513,000.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203280;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301520 JATIWARNA 2;0;104,500.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203318;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301523 JATIASIH 1;0;104,500.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203319;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301511 GEDONG 2;0;171,000.00
03/06/18 12.01.58;03/06/18 12.01.58;767;203326;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301521 JATIWARNA 1;0;47,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203362;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301524 CIKUNIR 2;0;689,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203364;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301512 GEDONG 1;0;171,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203368;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301534 LT AGUNG 3;0;28,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203372;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301522 JATIASIH 2;0;106,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203379;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301510 LT AGUNG 1;0;199,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203416;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301525 CIKUNIR 4;0;336,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203417;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301513 KP RAMBUTAN;0;199,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203420;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301523 JATIASIH 1;0;70,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203424;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301511 GEDONG 2;0;152,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203453;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301514 PS REBO;0;661,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203456;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301524 CIKUNIR 2;0;666,500.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203459;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301512 GEDONG 1;0;133,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203475;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301515 DUKUH 1;0;432,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203482;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301525 CIKUNIR 4;0;168,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203487;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301513 KP RAMBUTAN;0;95,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203507;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301516 DUKUH 3;0;672,000.00
03/06/18 12.01.59;03/06/18 12.01.59;767;203515;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301514 PS REBO;0;289,000.00
03/06/18 12.02.00;03/06/18 12.02.00;767;203547;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301517 BMB APUS 2;0;28,500.00
03/06/18 12.02.00;03/06/18 12.02.00;767;203552;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301515 DUKUH 1;0;266,500.00
03/06/18 18.03.56;03/06/18 18.03.56;767;322863;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301516 DUKUH 3;0;976,000.00
03/06/18 18.03.56;03/06/18 18.03.56;767;322926;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301517 BMB APUS 2;0;361,000.00
03/06/18 18.03.56;03/06/18 18.03.56;767;322975;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301518 BMB APUS 1;0;465,500.00
03/06/18 18.03.57;03/06/18 18.03.57;767;323024;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301519 SETU;0;85,500.00
03/06/18 18.03.58;03/06/18 18.03.58;767;323284;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301521 JATIWARNA 1;0;28,500.00
03/06/18 18.03.58;03/06/18 18.03.58;767;323351;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301520 JATIWARNA 2;0;921,500.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323414;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301521 JATIWARNA 1;0;285,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323439;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301534 LT AGUNG 3;0;95,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323441;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301522 JATIASIH 2;0;773,500.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323448;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301510 LT AGUNG 1;0;798,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323466;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301523 JATIASIH 1;0;505,500.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323472;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301511 GEDONG 2;0;486,500.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323503;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301524 CIKUNIR 2;0;1,903,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323514;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301512 GEDONG 1;0;287,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323531;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301525 CIKUNIR 4;0;658,000.00
03/06/18 18.03.59;03/06/18 18.03.59;767;323536;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301513 KP RAMBUTAN;0;277,500.00
03/06/18 18.04.00;03/06/18 18.04.00;767;323571;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301514 PS REBO;0;2,071,000.00
03/06/18 18.04.00;03/06/18 18.04.00;767;323585;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301515 DUKUH 1;0;896,000.00
04/06/18 04.00.06;04/06/18 04.00.06;767;291213;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301516 DUKUH 3;0;1,824,000.00
04/06/18 04.00.07;04/06/18 04.00.07;767;291267;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301520 JATIWARNA 2;0;1,121,000.00
04/06/18 04.00.13;04/06/18 04.00.13;767;291521;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301517 BMB APUS 2;0;484,500.00
04/06/18 04.00.18;04/06/18 04.00.18;767;291769;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301521 JATIWARNA 1;0;494,000.00
04/06/18 04.00.23;04/06/18 04.00.23;767;292005;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301518 BMB APUS 1;0;836,000.00
04/06/18 04.00.24;04/06/18 04.00.24;767;292029;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301524 CIKUNIR 2;0;62,500.00
04/06/18 04.00.24;04/06/18 04.00.24;767;292034;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301534 LT AGUNG 3;0;237,500.00
04/06/18 04.00.25;04/06/18 04.00.25;767;292059;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301522 JATIASIH 2;0;954,000.00
04/06/18 04.00.28;04/06/18 04.00.28;767;292153;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301510 LT AGUNG 1;0;1,026,000.00
04/06/18 04.00.32;04/06/18 04.00.32;767;292369;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301519 SETU;0;228,000.00
04/06/18 04.00.37;04/06/18 04.00.37;767;292529;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301523 JATIASIH 1;0;598,500.00
04/06/18 04.00.37;04/06/18 04.00.37;767;292535;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301511 GEDONG 2;0;579,500.00
04/06/18 04.00.48;04/06/18 04.00.48;767;292965;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301524 CIKUNIR 2;0;3,226,500.00
04/06/18 04.00.51;04/06/18 04.00.51;767;293068;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301512 GEDONG 1;0;617,500.00
04/06/18 04.00.56;04/06/18 04.00.56;767;293331;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301525 CIKUNIR 4;0;1,114,500.00
04/06/18 04.00.57;04/06/18 04.00.57;767;293366;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301513 KP RAMBUTAN;0;461,500.00
04/06/18 04.01.09;04/06/18 04.01.09;767;293842;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301514 PS REBO;0;3,148,500.00
04/06/18 04.01.26;04/06/18 04.01.26;767;294645;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301515 DUKUH 1;0;1,866,000.00
04/06/18 04.01.30;04/06/18 04.01.30;767;294768;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301521 JATIWARNA 1;0;161,500.00
04/06/18 05.59.56;04/06/18 05.59.56;767;753291;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301528 BINTARA;0;38,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753331;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301538 PULO GEBANG;0;114,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753337;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301529 CAKUNG 2;0;98,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753342;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301530 CAKUNG 1;0;153,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753383;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301538 PULO GEBANG;0;503,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753385;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301538 PULO GEBANG;0;1,075,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753387;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301526 KALIMALANG 2;0;180,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753389;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301538 PULO GEBANG;0;239,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753390;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301526 KALIMALANG 2;0;408,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753391;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301526 KALIMALANG 2;0;47,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753395;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301531 ROROTAN;0;205,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753408;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301528 BINTARA;0;895,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753410;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301528 BINTARA;0;161,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753413;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301538 PULO GEBANG;0;317,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753415;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301538 PULO GEBANG;0;218,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753419;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301526 KALIMALANG 2;0;133,000.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753423;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301526 KALIMALANG 2;0;85,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753429;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301530 CAKUNG 1;0;161,500.00
04/06/18 05.59.57;04/06/18 05.59.57;767;753430;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301530 CAKUNG 1;0;172,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753453;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301529 CAKUNG 2;0;415,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753454;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301529 CAKUNG 2;0;160,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753461;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301528 BINTARA;0;762,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753466;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301528 BINTARA;0;1,140,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753467;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301538 PULO GEBANG;0;619,500.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753470;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301528 BINTARA;0;323,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753474;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301538 PULO GEBANG;0;876,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753479;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301538 PULO GEBANG;0;408,500.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753482;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301531 ROROTAN;0;714,500.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753486;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301531 ROROTAN;0;146,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753491;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301530 CAKUNG 1;0;47,500.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753493;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301530 CAKUNG 1;0;19,000.00
04/06/18 05.59.58;04/06/18 05.59.58;767;753506;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301528 BINTARA;0;372,500.00
